"State","County","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days PM2.5","Days PM10"
"Texas","Wichita",2007,313,258,55,0,0,0,0,77,54,31,0,0,0,313,0
"Utah","Box Elder",2007,242,94,129,18,1,0,0,156,97,58,0,0,181,61,0
"Utah","Cache",2007,365,174,173,18,0,0,0,143,90,52,0,24,194,147,0
"Utah","Davis",2007,363,218,126,14,5,0,0,159,90,45,0,185,138,39,1
"Utah","Garfield",2007,117,116,1,0,0,0,0,60,23,11,0,0,0,117,0
"Utah","Salt Lake",2007,365,122,180,51,12,0,0,177,115,60,0,70,141,124,30
"Utah","San Juan",2007,351,225,120,6,0,0,0,112,74,45,0,0,343,8,0
"Utah","Tooele",2007,281,162,107,12,0,0,0,122,84,48,0,0,145,136,0
"Utah","Uintah",2007,163,96,67,0,0,0,0,93,64,50,0,0,163,0,0
"Utah","Utah",2007,365,160,169,25,11,0,0,164,100,54,0,104,134,123,4
"Utah","Washington",2007,326,200,122,4,0,0,0,122,77,46,0,0,309,17,0
"Utah","Wayne",2007,116,114,2,0,0,0,0,69,23,10,0,0,0,116,0
"Utah","Weber",2007,365,151,173,33,8,0,0,174,105,56,5,111,135,109,5
"Vermont","Bennington",2007,363,312,44,7,0,0,0,136,58,35,0,0,331,32,0
"Vermont","Chittenden",2007,365,310,49,5,1,0,0,151,60,34,0,20,297,48,0
"Vermont","Rutland",2007,363,319,44,0,0,0,0,87,53,22,12,252,0,97,2
"Vermont","Windham",2007,58,58,0,0,0,0,0,31,23,13,0,0,0,0,58
"Virgin Islands","St Croix",2007,57,42,15,0,0,0,0,85,71,30,0,0,0,24,33
"Virgin Islands","St John",2007,84,75,7,2,0,0,0,127,51,19,0,0,0,84,0
"Virgin Islands","St Thomas",2007,16,15,1,0,0,0,0,53,47,23,0,0,0,6,10
"Virginia","Alexandria City",2007,365,269,76,19,1,0,0,161,80,39,2,187,176,0,0
"Virginia","Arlington",2007,365,223,111,26,5,0,0,174,97,44,0,133,172,60,0
"Virginia","Bristol City",2007,112,51,61,0,0,0,0,92,77,53,0,0,0,112,0
"Virginia","Caroline",2007,213,111,84,17,1,0,0,151,97,50,0,0,213,0,0
"Virginia","Carroll",2007,58,58,0,0,0,0,0,36,31,17,0,0,0,0,58
"Virginia","Charles",2007,364,249,104,9,2,0,0,161,76,43,0,122,186,56,0
"Virginia","Charlottesville City",2007,60,60,0,0,0,0,0,49,29,18,0,0,0,0,60
"Virginia","Chesterfield",2007,262,148,102,11,1,0,0,172,87,49,0,0,180,82,0
"Virginia","Culpeper",2007,58,58,0,0,0,0,0,46,28,16,0,0,0,0,58
"Virginia","Fairfax",2007,365,174,149,37,5,0,0,174,105,51,0,44,174,147,0
"Virginia","Fauquier",2007,213,155,57,1,0,0,0,108,74,44,0,0,213,0,0
"Virginia","Frederick",2007,246,162,77,7,0,0,0,140,80,44,0,0,208,16,22
"Virginia","Fredericksburg City",2007,59,59,0,0,0,0,0,46,29,15,0,0,0,0,59
"Virginia","Giles",2007,334,207,110,17,0,0,0,133,93,45,0,0,334,0,0
"Virginia","Hampton City",2007,365,277,76,10,2,0,0,166,71,36,101,0,187,75,2
"Virginia","Hanover",2007,211,113,76,21,1,0,0,179,101,49,0,0,211,0,0
"Virginia","Henrico",2007,356,171,162,20,3,0,0,174,93,51,0,0,142,214,0
"Virginia","Hopewell City",2007,58,58,0,0,0,0,0,39,31,19,0,0,0,0,58
"Virginia","King William",2007,58,58,0,0,0,0,0,38,28,16,0,0,0,0,58
"Virginia","Loudoun",2007,363,238,93,27,5,0,0,164,97,42,0,116,191,56,0
"Virginia","Lynchburg City",2007,114,57,56,1,0,0,0,120,72,51,0,0,0,114,0
"Virginia","Madison",2007,354,226,119,9,0,0,0,115,84,45,0,0,307,47,0
"Virginia","Norfolk City",2007,365,319,45,1,0,0,0,106,54,26,16,243,0,105,1
"Virginia","Page",2007,257,160,94,3,0,0,0,112,77,46,0,0,177,80,0
"Virginia","Prince Edward",2007,342,257,81,4,0,0,0,126,74,41,0,0,342,0,0
"Virginia","Prince William",2007,338,251,70,17,0,0,0,140,87,37,0,133,205,0,0
"Virginia","Richmond City",2007,359,347,12,0,0,0,0,61,44,28,9,350,0,0,0
"Virginia","Roanoke",2007,336,267,61,7,1,0,0,151,74,36,0,154,182,0,0
"Virginia","Roanoke City",2007,365,182,181,2,0,0,0,125,77,51,14,0,0,349,2
"Virginia","Rockbridge",2007,258,174,82,2,0,0,0,108,68,44,0,0,176,82,0
"Virginia","Rockingham",2007,361,254,103,4,0,0,0,136,72,41,0,115,169,77,0
"Virginia","Stafford",2007,213,107,84,20,2,0,0,159,101,50,0,0,213,0,0
"Virginia","Suffolk City",2007,214,115,85,13,1,0,0,174,93,50,0,0,214,0,0
"Virginia","Virginia Beach City",2007,354,219,132,3,0,0,0,112,67,41,0,0,0,354,0
"Virginia","Warren",2007,58,58,0,0,0,0,0,43,28,17,0,0,0,0,58
"Virginia","Winchester City",2007,60,60,0,0,0,0,0,47,31,19,0,0,0,0,60
"Virginia","Wythe",2007,214,114,96,4,0,0,0,122,84,50,0,0,214,0,0
"Washington","Adams",2007,365,338,27,0,0,0,0,72,47,21,0,0,0,365,0
"Washington","Asotin",2007,307,233,72,2,0,0,0,112,67,33,0,0,0,297,10
"Washington","Benton",2007,365,309,55,1,0,0,0,119,56,22,0,0,0,242,123
"Washington","Chelan",2007,365,267,98,0,0,0,0,96,67,31,0,0,0,365,0
"Washington","Clallam",2007,363,290,71,2,0,0,0,105,59,38,0,0,224,139,0
"Washington","Clark",2007,364,273,81,10,0,0,0,145,69,34,0,0,123,241,0
"Washington","Columbia",2007,365,338,27,0,0,0,0,75,47,19,0,0,0,365,0
"Washington","Cowlitz",2007,336,296,40,0,0,0,0,78,54,18,0,0,0,336,0
"Washington","Franklin",2007,363,329,34,0,0,0,0,68,49,21,0,0,0,363,0
"Washington","Grant",2007,357,314,43,0,0,0,0,87,52,23,0,0,0,357,0
"Washington","Grays Harbor",2007,362,315,47,0,0,0,0,81,55,24,0,0,0,362,0
"Washington","Jefferson",2007,362,324,38,0,0,0,0,72,51,22,0,0,0,362,0
"Washington","King",2007,365,257,100,7,1,0,0,159,76,40,0,0,123,242,0
"Washington","Kitsap",2007,361,299,61,1,0,0,0,102,59,24,0,0,0,361,0
"Washington","Kittitas",2007,347,308,39,0,0,0,0,87,52,27,0,0,0,347,0
"Washington","Klickitat",2007,121,115,6,0,0,0,0,70,40,18,0,0,0,121,0
"Washington","Lewis",2007,116,116,0,0,0,0,0,26,14,4,0,0,0,116,0
"Washington","Mason",2007,365,315,48,2,0,0,0,133,55,23,0,0,0,365,0
"Washington","Okanogan",2007,364,220,144,0,0,0,0,97,70,39,0,0,0,364,0
"Washington","Pend Oreille",2007,360,360,0,0,0,0,0,35,20,9,0,0,0,360,0
"Washington","Pierce",2007,365,244,101,17,3,0,0,157,80,43,0,0,177,188,0
"Washington","Skagit",2007,365,350,12,3,0,0,0,143,44,31,0,17,254,94,0
"Washington","Skamania",2007,169,157,12,0,0,0,0,75,42,15,0,0,0,169,0
"Washington","Snohomish",2007,365,265,87,11,2,0,0,159,76,35,0,0,0,365,0
"Washington","Spokane",2007,365,261,102,2,0,0,0,105,71,41,10,0,115,230,10
"Washington","Stevens",2007,365,251,114,0,0,0,0,95,64,36,0,0,0,323,42
"Washington","Thurston",2007,360,295,60,5,0,0,0,115,64,30,0,0,138,222,0
"Washington","Walla Walla",2007,365,298,66,1,0,0,0,108,61,25,0,0,0,234,131
"Washington","Whatcom",2007,347,311,36,0,0,0,0,81,52,24,0,0,0,347,0
"Washington","Whitman",2007,365,341,24,0,0,0,0,74,44,21,0,0,0,365,0
"Washington","Yakima",2007,365,240,118,7,0,0,0,130,75,38,0,0,0,364,1
"West Virginia","Berkeley",2007,256,136,107,12,1,0,0,156,87,49,0,0,171,85,0
"West Virginia","Brooke",2007,365,257,102,6,0,0,0,138,71,26,9,0,0,121,235
"West Virginia","Cabell",2007,263,97,116,42,8,0,0,172,119,58,0,0,184,79,0
"West Virginia","Gilmer",2007,337,285,49,3,0,0,0,126,64,38,0,0,337,0,0
"West Virginia","Greenbrier",2007,207,117,84,6,0,0,0,133,87,49,0,0,207,0,0
"West Virginia","Hancock",2007,365,235,109,21,0,0,0,144,87,43,0,0,162,86,117
"West Virginia","Harrison",2007,121,56,64,1,0,0,0,108,77,52,0,0,0,121,0
"West Virginia","Kanawha",2007,364,113,219,30,2,0,0,164,97,60,0,0,95,268,1
"West Virginia","Marion",2007,118,48,68,2,0,0,0,111,80,55,0,0,0,118,0
"West Virginia","Marshall",2007,365,144,210,11,0,0,0,131,84,54,0,0,0,365,0
"West Virginia","Monongalia",2007,261,146,101,14,0,0,0,140,85,47,0,0,168,93,0
"West Virginia","Ohio",2007,264,130,102,32,0,0,0,138,105,51,0,0,182,82,0
"West Virginia","Raleigh",2007,115,65,49,1,0,0,0,122,78,47,0,0,0,115,0
"West Virginia","Tucker",2007,364,292,69,3,0,0,0,109,64,38,0,0,322,42,0
"West Virginia","Wood",2007,260,120,113,25,2,0,0,161,101,54,0,0,181,79,0
"Wisconsin","Ashland",2007,363,340,22,1,0,0,0,105,47,32,0,0,350,13,0
"Wisconsin","Brown",2007,356,222,123,11,0,0,0,147,80,44,0,0,136,220,0
"Wisconsin","Columbia",2007,194,137,48,8,1,0,0,151,80,44,0,0,194,0,0
"Wisconsin","Dane",2007,364,200,147,16,1,0,0,154,84,48,0,0,170,194,0
"Wisconsin","Dodge",2007,365,267,87,11,0,0,0,136,74,38,2,0,278,76,9
"Wisconsin","Door",2007,198,143,33,16,6,0,0,174,112,42,0,0,198,0,0
"Wisconsin","Florence",2007,208,185,20,3,0,0,0,143,54,37,0,0,208,0,0
"Wisconsin","Fond du Lac",2007,198,152,39,7,0,0,0,133,74,42,0,0,198,0,0
"Wisconsin","Forest",2007,336,292,39,5,0,0,0,133,54,34,0,0,314,21,1
"Wisconsin","Grant",2007,120,69,48,3,0,0,0,127,76,44,0,0,0,120,0
"Wisconsin","Jefferson",2007,184,131,42,10,1,0,0,154,87,44,0,0,184,0,0
"Wisconsin","Kenosha",2007,245,130,95,17,3,0,0,174,97,49,0,0,174,71,0
"Wisconsin","Kewaunee",2007,196,139,39,15,3,0,0,164,97,44,0,0,196,0,0
"Wisconsin","La Crosse",2007,120,70,49,1,0,0,0,147,67,43,0,0,0,120,0
"Wisconsin","Manitowoc",2007,251,177,56,15,3,0,0,166,84,43,0,0,187,64,0
"Wisconsin","Marathon",2007,203,167,30,5,1,0,0,156,64,41,0,0,203,0,0
"Wisconsin","Milwaukee",2007,365,240,108,14,3,0,0,166,82,42,0,80,188,97,0
"Wisconsin","Oneida",2007,198,176,18,4,0,0,0,136,54,37,0,0,198,0,0
"Wisconsin","Outagamie",2007,252,169,73,10,0,0,0,143,77,43,0,0,183,69,0
"Wisconsin","Ozaukee",2007,248,160,71,14,3,0,0,164,85,45,0,0,175,73,0
"Wisconsin","Racine",2007,175,123,40,12,0,0,0,150,90,42,0,0,175,0,0
"Wisconsin","Rock",2007,188,138,38,12,0,0,0,140,90,43,0,0,188,0,0
"Wisconsin","Sauk",2007,365,281,80,4,0,0,0,140,64,38,0,0,307,58,0
"Wisconsin","Sheboygan",2007,204,134,46,18,6,0,0,166,108,44,0,0,189,0,15
"Wisconsin","St. Croix",2007,362,293,63,6,0,0,0,129,61,36,0,0,307,55,0
"Wisconsin","Taylor",2007,335,281,49,5,0,0,0,136,58,35,0,0,283,52,0
"Wisconsin","Vernon",2007,195,154,35,6,0,0,0,136,64,42,0,0,195,0,0
"Wisconsin","Vilas",2007,220,181,31,8,0,0,0,150,61,40,0,0,190,30,0
"Wisconsin","Walworth",2007,189,131,49,8,1,0,0,154,84,44,0,0,189,0,0
"Wisconsin","Washington",2007,190,158,28,4,0,0,0,108,67,39,0,0,190,0,0
"Wisconsin","Waukesha",2007,364,264,94,6,0,0,0,134,69,34,0,0,151,96,117
"Wyoming","Albany",2007,357,214,139,3,1,0,0,190,74,48,0,0,308,0,49
"Wyoming","Campbell",2007,365,193,158,12,2,0,0,158,84,49,0,2,181,7,175
"Wyoming","Carbon",2007,82,82,0,0,0,0,0,46,42,37,0,0,82,0,0
"Wyoming","Converse",2007,120,87,33,0,0,0,0,78,60,36,0,0,0,9,111
"Wyoming","Fremont",2007,316,222,88,6,0,0,0,140,74,44,0,2,209,44,61
"Wyoming","Johnson",2007,111,107,4,0,0,0,0,72,25,8,0,0,0,111,0
"Wyoming","Laramie",2007,118,116,2,0,0,0,0,55,30,17,0,0,0,87,31
"Wyoming","Lincoln",2007,343,332,11,0,0,0,0,90,37,18,0,0,0,0,343
"Wyoming","Natrona",2007,115,115,0,0,0,0,0,42,26,18,0,0,0,0,115
"Wyoming","Park",2007,99,95,4,0,0,0,0,69,26,11,0,0,0,61,38
"Wyoming","Platte",2007,42,40,1,1,0,0,0,120,32,16,0,0,0,0,42
"Wyoming","Sheridan",2007,259,219,38,2,0,0,0,107,55,28,0,0,0,77,182
"Wyoming","Sublette",2007,365,201,161,3,0,0,0,106,74,49,0,61,300,3,1
"Wyoming","Sweetwater",2007,365,218,144,3,0,0,0,137,74,46,0,11,304,0,50
"Wyoming","Teton",2007,365,300,65,0,0,0,0,97,54,43,9,0,346,10,0
"Wyoming","Uinta",2007,365,267,95,3,0,0,0,108,71,43,2,4,352,0,7
