"State","County","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days PM2.5","Days PM10"
"Utah","Weber",2011,365,204,139,18,4,0,0,157,90,48,0,58,210,95,2
"Vermont","Bennington",2011,361,292,68,1,0,0,0,140,57,38,0,0,198,163,0
"Vermont","Chittenden",2011,365,294,69,2,0,0,0,105,57,38,1,3,232,129,0
"Vermont","Rutland",2011,365,233,126,6,0,0,0,116,72,41,8,10,0,347,0
"Vermont","Windham",2011,5,5,0,0,0,0,0,11,11,7,0,0,0,5,0
"Virgin Islands","St Croix",2011,33,30,3,0,0,0,0,65,46,25,0,0,0,13,20
"Virgin Islands","St John",2011,117,104,13,0,0,0,0,77,53,20,0,0,0,117,0
"Virginia","Albemarle",2011,364,278,85,1,0,0,0,105,61,40,0,0,149,215,0
"Virginia","Alexandria City",2011,365,287,67,8,3,0,0,187,74,37,0,134,168,62,1
"Virginia","Arlington",2011,365,272,74,15,4,0,0,187,84,37,0,150,181,34,0
"Virginia","Bristol City",2011,121,85,36,0,0,0,0,71,60,38,0,0,0,121,0
"Virginia","Caroline",2011,203,171,27,5,0,0,0,140,64,40,0,1,202,0,0
"Virginia","Carroll",2011,61,61,0,0,0,0,0,29,20,12,0,0,0,0,61
"Virginia","Charles",2011,354,290,54,8,2,0,0,197,60,35,0,132,162,60,0
"Virginia","Chesterfield",2011,254,195,54,5,0,0,0,126,62,42,0,0,178,76,0
"Virginia","Culpeper",2011,60,60,0,0,0,0,0,30,19,13,0,0,0,0,60
"Virginia","Fairfax",2011,360,248,96,12,4,0,0,185,77,41,0,0,145,215,0
"Virginia","Fauquier",2011,213,188,25,0,0,0,0,90,54,37,0,0,213,0,0
"Virginia","Frederick",2011,365,249,115,1,0,0,0,101,67,43,0,0,108,257,0
"Virginia","Fredericksburg City",2011,56,56,0,0,0,0,0,33,21,16,0,0,0,0,56
"Virginia","Giles",2011,325,264,60,1,0,0,0,101,64,42,0,0,325,0,0
"Virginia","Hampton City",2011,365,270,85,10,0,0,0,144,71,37,3,47,173,142,0
"Virginia","Hanover",2011,206,149,47,10,0,0,0,133,84,44,0,0,206,0,0
"Virginia","Henrico",2011,360,241,105,13,1,0,0,151,74,43,1,33,141,185,0
"Virginia","Hopewell City",2011,63,63,0,0,0,0,0,38,23,13,0,0,0,0,63
"Virginia","King William",2011,55,54,1,0,0,0,0,100,25,12,0,0,0,0,55
"Virginia","Loudoun",2011,365,289,69,6,1,0,0,151,67,35,0,116,190,59,0
"Virginia","Lynchburg City",2011,112,89,23,0,0,0,0,70,55,33,0,0,0,112,0
"Virginia","Madison",2011,360,234,121,5,0,0,0,119,80,45,0,0,338,22,0
"Virginia","Norfolk City",2011,361,322,36,3,0,0,0,119,51,24,8,250,0,101,2
"Virginia","Page",2011,263,201,61,1,0,0,0,101,64,42,0,0,199,64,0
"Virginia","Prince Edward",2011,329,301,27,1,0,0,0,101,50,37,0,0,329,0,0
"Virginia","Prince William",2011,361,312,45,4,0,0,0,129,61,29,0,151,210,0,0
"Virginia","Richmond City",2011,365,365,0,0,0,0,0,48,35,20,3,362,0,0,0
"Virginia","Roanoke",2011,365,292,72,1,0,0,0,112,64,34,0,152,213,0,0
"Virginia","Roanoke City",2011,365,248,117,0,0,0,0,80,62,40,6,0,0,350,9
"Virginia","Rockbridge",2011,259,215,44,0,0,0,0,87,56,41,0,0,191,68,0
"Virginia","Rockingham",2011,365,297,66,2,0,0,0,112,61,36,0,114,190,61,0
"Virginia","Salem City",2011,112,81,31,0,0,0,0,75,61,39,0,0,0,112,0
"Virginia","Stafford",2011,214,167,41,5,1,0,0,151,64,41,0,0,214,0,0
"Virginia","Suffolk City",2011,212,150,51,11,0,0,0,136,77,45,0,0,212,0,0
"Virginia","Virginia Beach City",2011,349,257,92,0,0,0,0,98,62,34,0,0,0,349,0
"Virginia","Warren",2011,57,57,0,0,0,0,0,29,19,12,0,0,0,0,57
"Virginia","Winchester City",2011,60,60,0,0,0,0,0,32,19,12,0,0,0,0,60
"Virginia","Wythe",2011,214,167,47,0,0,0,0,100,64,45,0,0,214,0,0
"Washington","Adams",2011,363,351,12,0,0,0,0,59,35,18,0,0,0,363,0
"Washington","Asotin",2011,361,330,31,0,0,0,0,71,48,20,0,0,0,361,0
"Washington","Benton",2011,363,323,39,1,0,0,0,102,52,21,0,0,0,290,73
"Washington","Chelan",2011,363,265,91,6,1,0,0,152,71,25,0,0,0,363,0
"Washington","Clallam",2011,365,319,46,0,0,0,0,76,52,39,0,0,252,113,0
"Washington","Clark",2011,365,277,80,5,3,0,0,152,70,32,0,0,128,237,0
"Washington","Columbia",2011,363,339,24,0,0,0,0,67,41,18,0,0,0,363,0
"Washington","Cowlitz",2011,363,344,19,0,0,0,0,78,43,13,0,0,0,363,0
"Washington","Franklin",2011,363,344,19,0,0,0,0,79,40,19,0,0,0,363,0
"Washington","Grant",2011,345,318,27,0,0,0,0,79,47,20,0,0,0,345,0
"Washington","Grays Harbor",2011,363,352,11,0,0,0,0,59,35,16,0,0,0,363,0
"Washington","Jefferson",2011,363,351,12,0,0,0,0,60,36,19,0,0,0,363,0
"Washington","King",2011,365,271,94,0,0,0,0,98,63,38,1,0,138,226,0
"Washington","Kitsap",2011,361,321,39,1,0,0,0,110,52,20,0,0,0,361,0
"Washington","Kittitas",2011,354,302,45,6,1,0,0,152,57,18,0,0,0,354,0
"Washington","Klickitat",2011,175,162,13,0,0,0,0,90,46,19,0,0,0,175,0
"Washington","Lewis",2011,364,344,20,0,0,0,0,75,44,21,0,0,0,364,0
"Washington","Mason",2011,360,313,47,0,0,0,0,81,53,25,0,0,0,360,0
"Washington","Okanogan",2011,364,253,110,1,0,0,0,104,65,29,0,0,0,364,0
"Washington","Pend Oreille",2011,133,128,0,0,5,0,0,153,20,11,0,0,0,133,0
"Washington","Pierce",2011,365,276,79,9,1,0,0,152,68,42,0,0,237,128,0
"Washington","Skagit",2011,365,359,6,0,0,0,0,86,35,27,0,32,210,123,0
"Washington","Snohomish",2011,365,268,89,8,0,0,0,147,67,31,0,0,0,365,0
"Washington","Spokane",2011,365,287,78,0,0,0,0,91,58,40,9,0,137,218,1
"Washington","Stevens",2011,363,253,109,1,0,0,0,107,68,27,0,0,0,291,72
"Washington","Thurston",2011,363,322,40,1,0,0,0,104,51,29,0,0,152,211,0
"Washington","Walla Walla",2011,363,319,44,0,0,0,0,84,52,21,0,0,0,238,125
"Washington","Whatcom",2011,354,344,10,0,0,0,0,62,38,25,0,0,120,234,0
"Washington","Whitman",2011,363,344,19,0,0,0,0,70,41,18,0,0,0,363,0
"Washington","Yakima",2011,364,264,90,8,2,0,0,156,72,27,0,0,0,364,0
"West Virginia","Berkeley",2011,263,192,70,1,0,0,0,105,71,43,0,0,184,79,0
"West Virginia","Brooke",2011,283,226,56,1,0,0,0,111,63,20,23,0,0,118,142
"West Virginia","Cabell",2011,261,181,75,5,0,0,0,133,67,44,0,0,173,88,0
"West Virginia","Gilmer",2011,321,306,15,0,0,0,0,84,47,33,0,0,321,0,0
"West Virginia","Greenbrier",2011,208,151,57,0,0,0,0,97,67,46,0,0,208,0,0
"West Virginia","Hancock",2011,365,278,81,6,0,0,0,133,67,37,11,0,176,80,98
"West Virginia","Harrison",2011,83,69,14,0,0,0,0,77,59,38,0,0,0,83,0
"West Virginia","Kanawha",2011,361,259,91,8,3,0,0,164,69,38,0,0,163,95,103
"West Virginia","Marion",2011,121,77,44,0,0,0,0,92,64,42,0,0,0,121,0
"West Virginia","Marshall",2011,351,195,155,1,0,0,0,106,73,47,0,0,0,351,0
"West Virginia","Monongalia",2011,257,192,64,1,0,0,0,119,64,42,0,0,162,95,0
"West Virginia","Ohio",2011,264,165,92,7,0,0,0,126,80,47,0,0,185,79,0
"West Virginia","Raleigh",2011,116,91,25,0,0,0,0,83,61,34,0,0,0,116,0
"West Virginia","Tucker",2011,354,311,43,0,0,0,0,97,51,37,0,0,331,23,0
"West Virginia","Wood",2011,257,182,73,2,0,0,0,147,67,43,0,0,168,89,0
"Wisconsin","Ashland",2011,337,326,11,0,0,0,0,71,45,33,0,0,321,16,0
"Wisconsin","Barron",2011,5,5,0,0,0,0,0,23,23,14,0,0,0,0,5
"Wisconsin","Brown",2011,364,191,166,7,0,0,0,147,78,49,0,0,98,266,0
"Wisconsin","Chippewa",2011,63,63,0,0,0,0,0,30,19,7,0,0,0,0,63
"Wisconsin","Columbia",2011,204,171,32,1,0,0,0,101,58,40,0,0,204,0,0
"Wisconsin","Dane",2011,359,241,117,1,0,0,0,106,71,42,0,0,128,231,0
"Wisconsin","Dodge",2011,365,258,101,6,0,0,0,115,67,42,0,0,206,159,0
"Wisconsin","Door",2011,196,176,15,4,1,0,0,161,51,36,0,0,196,0,0
"Wisconsin","Eau Claire",2011,224,198,26,0,0,0,0,100,53,38,0,0,192,32,0
"Wisconsin","Fond du Lac",2011,198,176,15,7,0,0,0,140,54,40,0,0,198,0,0
"Wisconsin","Forest",2011,365,328,36,1,0,0,0,115,51,37,0,0,310,55,0
"Wisconsin","Grant",2011,149,107,42,0,0,0,0,84,64,36,0,0,0,149,0
"Wisconsin","Jefferson",2011,193,157,34,2,0,0,0,112,64,40,0,0,193,0,0
"Wisconsin","Kenosha",2011,301,216,73,10,2,0,0,177,71,41,0,0,188,113,0
"Wisconsin","Kewaunee",2011,199,174,22,2,1,0,0,195,51,38,0,0,199,0,0
"Wisconsin","La Crosse",2011,316,229,87,0,0,0,0,100,64,40,0,0,176,140,0
"Wisconsin","Manitowoc",2011,194,168,19,5,2,0,0,187,61,37,0,0,194,0,0
"Wisconsin","Marathon",2011,198,174,24,0,0,0,0,100,51,39,0,0,198,0,0
"Wisconsin","Milwaukee",2011,365,224,132,8,1,0,0,195,74,44,0,20,153,192,0
"Wisconsin","Oneida",2011,197,178,19,0,0,0,0,100,50,38,0,0,197,0,0
"Wisconsin","Outagamie",2011,303,235,64,4,0,0,0,119,63,39,0,0,170,133,0
"Wisconsin","Ozaukee",2011,235,184,43,7,1,0,0,182,67,38,0,0,181,54,0
"Wisconsin","Racine",2011,192,150,35,5,2,0,0,190,67,40,0,0,192,0,0
"Wisconsin","Rock",2011,192,152,37,3,0,0,0,108,74,41,0,0,192,0,0
"Wisconsin","Sauk",2011,284,240,44,0,0,0,0,91,54,38,0,0,209,74,1
"Wisconsin","Sheboygan",2011,189,150,26,11,1,1,0,206,77,41,0,0,189,0,0
"Wisconsin","Taylor",2011,340,314,26,0,0,0,0,87,48,36,0,0,315,25,0
"Wisconsin","Vilas",2011,223,206,17,0,0,0,0,97,49,35,0,0,193,30,0
"Wisconsin","Walworth",2011,185,151,32,2,0,0,0,112,77,41,0,0,185,0,0
"Wisconsin","Waukesha",2011,283,193,86,4,0,0,0,115,67,41,0,0,158,125,0
"Wyoming","Albany",2011,365,233,128,4,0,0,0,108,71,47,0,0,279,9,77
"Wyoming","Big Horn",2011,291,286,5,0,0,0,0,71,45,39,0,0,291,0,0
"Wyoming","Campbell",2011,365,204,156,4,1,0,0,164,73,48,0,3,198,19,145
"Wyoming","Carbon",2011,358,279,79,0,0,0,0,80,61,44,0,7,345,0,6
"Wyoming","Converse",2011,360,335,25,0,0,0,0,89,44,21,0,0,0,72,288
"Wyoming","Crook",2011,153,144,9,0,0,0,0,80,48,39,0,0,153,0,0
"Wyoming","Fremont",2011,365,210,153,2,0,0,0,136,77,49,0,0,328,29,8
"Wyoming","Johnson",2011,105,105,0,0,0,0,0,48,19,7,0,0,0,105,0
"Wyoming","Laramie",2011,365,265,99,1,0,0,0,101,67,44,1,5,332,27,0
"Wyoming","Lincoln",2011,365,341,24,0,0,0,0,89,37,15,0,0,0,0,365
"Wyoming","Natrona",2011,212,180,32,0,0,0,0,77,55,30,0,44,86,71,11
"Wyoming","Park",2011,122,121,1,0,0,0,0,76,30,16,0,0,0,112,10
"Wyoming","Platte",2011,61,58,3,0,0,0,0,58,29,16,0,0,0,0,61
"Wyoming","Sheridan",2011,362,339,23,0,0,0,0,89,43,19,0,0,0,110,252
"Wyoming","Sublette",2011,365,214,134,12,2,3,0,219,77,48,0,3,348,12,2
"Wyoming","Sweetwater",2011,365,231,129,5,0,0,0,108,71,47,0,6,314,5,40
"Wyoming","Teton",2011,365,275,90,0,0,0,0,90,64,44,5,0,349,10,1
"Wyoming","Uinta",2011,365,322,43,0,0,0,0,90,51,43,0,0,359,0,6
